Date,Week,Advertiser,Channel,Channel / Tactic,Country,Currency,Website,Tactic,Brand,Booked Impressions,Clicks,Commissions (Local),Commissions (USD),Impressions,Media Cost (Local),Media Cost (USD),Net Items,New Users,Orders,Orders/Click,Quantity,Revenue (Local),Revenue (USD),Sales (Local),Sales (USD),Sessions,Transactions,Video Completions,Video Plays
2017-02-14,2017-02-12,Brand B - CA - US,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand B,,,,,,,,,13.0,,,,0.0,0.0,,,15.0,0.0,,
2017-02-14,2017-02-12,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,,,,,,,,18.0,,,,0.0,0.0,,,36.0,0.0,,
2017-02-14,2017-02-12,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,304.0,,,47431.0,134.22,134.22,,12.0,,,,340.48,340.48,,,313.0,8.0,,
2017-02-14,2017-02-12,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,157.0,,,1280.0,26.61,26.61,,64.0,,,,103.96,103.96,,,102.0,4.0,,
2017-02-14,2017-02-12,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,,,,,,,,49.0,,,,0.0,0.0,,,55.0,0.0,,
2017-02-14,2017-02-12,Brand B - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand B,,,,,,,,,30.0,,,,0.0,0.0,,,32.0,0.0,,
2017-02-14,2017-02-12,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,,,,,,,,91.0,,,,233.41,233.41,,,277.0,8.0,,
2017-02-14,2017-02-12,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,2.0,0.0,,
2017-02-14,2017-02-12,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,1069.0,,,33399.0,200.69,293.01,,560.0,,,,1171.15,1709.88,,,1136.0,15.0,,
2017-02-14,2017-02-12,Brand A - Other,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,3.0,,,,0.0,0.0,,,4.0,0.0,,
2017-02-14,2017-02-12,Brand A - Other,Paid Search,Paid Search - Other,CA,CAD,Adwords,Other,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-02-14,2017-02-12,Brand A - Other,Paid Search,Paid Search - Other,CA,CAD,Adwords,Other,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-02-14,2017-02-12,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,3051.0,,,89029.0,707.03,1032.26,,1554.0,,,,3401.47,4966.15,,,3166.0,59.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,351.0,261.22,193.5,1094.0,261.22,193.5,141.0,54.0,56.0,99.65,145.0,2230.54,1652.25,3448.83,2554.69,310.0,25.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,0.0,199.0,,,77656.0,0.0,0.0,,17.0,,,,0.0,0.0,,,45.0,0.0,9947.0,11870.0
2017-02-15,2017-02-12,Brand A - CA - EN,Display,Display - Equity,CA,CAD,GQ,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,45.0,,,76211.0,0.0,0.0,,5.0,,,,0.0,0.0,,,32.0,0.0,0.0,0.0
2017-02-15,2017-02-12,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Who What Wear,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,3258.0,,,465258.0,1645.06,1218.56,,71.0,,,,2997.64,2220.47,,,3286.0,35.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand A,,250.0,,,861.0,20.33,15.06,,96.0,,,,227.49,168.51,,,212.0,2.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,,,,,,,,696.0,,,,0.0,0.0,,,910.0,0.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,,,,,,,,97.0,,,,0.0,0.0,,,110.0,0.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand A,,,,,,,,,371.0,,,,567.45,420.33,,,1542.0,9.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,4.0,0.0,,
2017-02-15,2017-02-12,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Instagram,Remarketing,Brand A,,,,,,,,,47.0,,,,0.0,0.0,,,57.0,0.0,,
2017-02-15,2017-02-12,Brand A - CA - FR,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,0.0,113.0,,,28603.0,0.0,0.0,,13.0,,,,0.0,0.0,,,22.0,0.0,2640.0,4159.0
2017-02-15,2017-02-12,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,39.0,,,79639.0,0.0,0.0,,2.0,,,,0.0,0.0,,,48.0,0.0,0.0,0.0
2017-02-15,2017-02-12,Brand A - CA - FR,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,,,,,0.0,,,5.0,,,,0.0,0.0,,,126.0,0.0,,
2017-02-15,2017-02-12,Brand A - UK,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,50.0,23.59,34.44,557.0,23.59,34.44,7.0,7.0,7.0,64.58,7.0,302.21,441.23,356.07,519.86,28.0,5.0,,
2017-02-15,2017-02-12,Brand A - UK,Display,Display - Equity,UK,GBP,Exponential,Equity,Brand A,0.0,212.0,,,94451.0,0.0,0.0,,33.0,,,,0.0,0.0,,,47.0,0.0,22732.0,25735.0
2017-02-15,2017-02-12,Brand A - UK,Display,Display - Equity,UK,GBP,QuantCast,Equity,Brand A,0.0,96.0,,,112532.0,0.0,0.0,,28.0,,,,0.0,0.0,,,86.0,0.0,0.0,0.0
2017-02-15,2017-02-12,Brand A - UK,Display,Display - Remarketing,UK,GBP,Criteo,Remarketing,Brand A,,1299.0,,,187549.0,393.45,574.43,,37.0,,,,1525.37,2227.04,,,1353.0,34.0,,
2017-02-15,2017-02-12,Brand A - UK,Paid Search,Brand - Paid Search,UK,GBP,Bing,Brand,Brand A,,179.0,,,803.0,60.66,88.56,,82.0,,,,230.16,336.03,,,161.0,3.0,,
2017-02-15,2017-02-12,Brand A - UK,Social,Social - Equity,UK,GBP,Facebook,Equity,Brand A,,,,,,,,,533.0,,,,0.0,0.0,,,666.0,0.0,,
2017-02-15,2017-02-12,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,,,,,,,,67.0,,,,0.0,0.0,,,74.0,0.0,,
2017-02-15,2017-02-12,Brand A - UK,Social,Social - Remarketing,UK,GBP,Facebook,Remarketing,Brand A,,,,,,,,,275.0,,,,44.96,65.64,,,680.0,1.0,,
2017-02-15,2017-02-12,Brand A - UK,Social,Social - Remarketing,UK,GBP,Instagram,Remarketing,Brand A,,,,,,,,,30.0,,,,0.0,0.0,,,42.0,0.0,,
2017-02-15,2017-02-12,Brand A - US,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,,,,,,,,8.0,,,,0.0,0.0,,,16.0,0.0,,
2017-02-15,2017-02-12,Brand A - US,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,,,,,,,,4.0,,,,0.0,0.0,,,61.0,0.0,,
2017-02-15,2017-02-12,Brand A - US,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,3934.0,1646.18,1646.18,2359.0,1646.18,1646.18,651.0,637.0,313.0,339.21,670.0,14627.45,14627.45,19406.52,19406.52,3487.0,173.0,,
2017-02-15,2017-02-12,Brand A - US,Display,Display - Equity,US,USD,Exponential,Equity,Brand A,0.0,1033.0,,,631967.0,1067.15,1067.15,,216.0,,,,0.0,0.0,,,334.0,0.0,30341.0,37026.0
2017-02-15,2017-02-12,Brand A - US,Display,Display - Equity,US,USD,GQ,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,3.0,0.0,,
2017-02-15,2017-02-12,Brand A - US,Display,Display - Equity,US,USD,QuantCast,Equity,Brand A,0.0,934.0,,,1016661.0,3964.94,3964.94,,211.0,,,,219.98,219.98,,,867.0,2.0,0.0,0.0
2017-02-15,2017-02-12,Brand A - US,Display,Display - Equity,US,USD,Who What Wear,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-02-15,2017-02-12,Brand A - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand A,,6507.0,,,765388.0,3496.71,3496.71,,130.0,,,,7984.41,7984.41,,,6551.0,115.0,,
2017-02-15,2017-02-12,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand A,,975.0,,,4061.0,215.65,215.65,,369.0,,,,678.41,678.41,,,738.0,9.0,,
2017-02-15,2017-02-12,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Yahoo,Brand,Brand A,,381.0,,,3248.0,59.82,59.82,,114.0,,,,66.96,66.96,,,252.0,2.0,,
2017-02-15,2017-02-12,Brand A - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand A,,,,,,,,,2926.0,,,,80.0,80.0,,,3609.0,1.0,,
2017-02-15,2017-02-12,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,,,,,,,,253.0,,,,0.0,0.0,,,301.0,0.0,,
2017-02-15,2017-02-12,Brand A - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand A,,,,,,,,,1113.0,,,,1420.23,1420.23,,,3495.0,17.0,,
2017-02-15,2017-02-12,Brand A - US,Social,Social - Remarketing,US,USD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,9.0,0.0,,
2017-02-15,2017-02-12,Brand A - US,Social,Social - Remarketing,US,USD,Instagram,Remarketing,Brand A,,,,,,,,,126.0,,,,0.0,0.0,,,178.0,0.0,,
2017-02-15,2017-02-12,Brand A Brand CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,6325.0,,,25400.0,1193.57,884.13,,2244.0,,,,5750.87,4259.9,,,6424.0,57.0,,
2017-02-15,2017-02-12,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,16217.0,,,81393.0,4060.62,4060.62,,6748.0,,,,17069.41,17069.41,,,17668.0,204.0,,
2017-02-15,2017-02-12,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,220.0,,,11986.0,348.05,257.81,,4.0,,,,0.0,0.0,,,272.0,0.0,,
2017-02-15,2017-02-12,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,561.0,,,82836.0,431.45,431.45,,304.0,,,,104.96,104.96,,,797.0,3.0,,
2017-02-15,2017-02-12,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,1387.0,,,115028.0,1334.42,988.46,,622.0,,,,896.8,664.3,,,1347.0,12.0,,
2017-02-15,2017-02-12,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,5799.0,,,540572.0,3364.75,3364.75,,3118.0,,,,4484.21,4484.21,,,6203.0,61.0,,
2017-02-15,2017-02-12,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,4594.0,,,38220.0,500.7,370.89,,1292.0,,,,4926.88,3649.54,,,4316.0,82.0,,
2017-02-15,2017-02-12,Brand B CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,11.0,0.0,,
2017-02-15,2017-02-12,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,2058.0,,,26693.0,433.73,433.73,,829.0,,,,3270.26,3270.26,,,2005.0,71.0,,
2017-02-15,2017-02-12,Brand B US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-02-15,2017-02-12,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,,,,,,,,22.0,,,,0.0,0.0,,,25.0,0.0,,
2017-02-15,2017-02-12,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand B,,,,,,,,,6.0,,,,0.0,0.0,,,6.0,0.0,,
2017-02-15,2017-02-12,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,928.0,,,134902.0,361.91,268.08,,21.0,,,,653.72,484.24,,,829.0,9.0,,
2017-02-15,2017-02-12,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,191.0,,,598.0,8.86,6.56,,55.0,,,,156.95,116.26,,,152.0,4.0,,
2017-02-15,2017-02-12,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,,,,,,,,27.0,,,,0.0,0.0,,,33.0,0.0,,
2017-02-15,2017-02-12,Brand B - CA - US,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand B,,,,,,,,,14.0,,,,0.0,0.0,,,19.0,0.0,,
2017-02-15,2017-02-12,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,,,,,,,,10.0,,,,0.0,0.0,,,27.0,0.0,,
2017-02-15,2017-02-12,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,289.0,,,47275.0,127.32,127.32,,5.0,,,,261.88,261.88,,,326.0,9.0,,
2017-02-15,2017-02-12,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,153.0,,,1458.0,21.31,21.31,,56.0,,,,52.48,52.48,,,97.0,1.0,,
2017-02-15,2017-02-12,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,,,,,,,,47.0,,,,0.0,0.0,,,53.0,0.0,,
2017-02-15,2017-02-12,Brand B - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand B,,,,,,,,,30.0,,,,0.0,0.0,,,37.0,0.0,,
2017-02-15,2017-02-12,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,,,,,,,,25.0,,,,20.99,20.99,,,135.0,1.0,,
2017-02-15,2017-02-12,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-02-15,2017-02-12,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,936.0,,,25525.0,137.45,200.68,,441.0,,,,757.05,1105.29,,,1032.0,13.0,,
2017-02-15,2017-02-12,Brand A - Other,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,4.0,,,,0.0,0.0,,,4.0,0.0,,
2017-02-15,2017-02-12,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,3317.0,,,124068.0,912.1,1331.67,,1626.0,,,,2479.92,3620.68,,,3378.0,44.0,,
2017-02-16,2017-02-12,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,480.0,247.73,183.5,1155.0,247.73,183.5,92.0,41.0,41.0,97.5,96.0,1269.41,940.3,3319.97,2459.24,292.0,15.0,,
2017-02-16,2017-02-12,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,0.0,231.0,,,77261.0,0.0,0.0,,23.0,,,,0.0,0.0,,,50.0,0.0,9979.0,11985.0
2017-02-16,2017-02-12,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,70.0,,,81531.0,0.0,0.0,,9.0,,,,0.0,0.0,,,33.0,0.0,0.0,0.0
2017-02-16,2017-02-12,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Who What Wear,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-02-16,2017-02-12,Brand A - CA - EN,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,3143.0,,,433018.0,1666.16,1234.19,,75.0,,,,3119.63,2310.84,,,3056.0,44.0,,
2017-02-16,2017-02-12,Brand A - CA - EN,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand A,,264.0,,,889.0,28.81,21.34,,111.0,,,,242.42,179.57,,,223.0,3.0,,
2017-02-16,2017-02-12,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,,,,,,,,1010.0,,,,260.0,192.59,,,1310.0,1.0,,
2017-02-16,2017-02-12,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,,,,,,,,137.0,,,,0.0,0.0,,,167.0,0.0,,
2017-02-16,2017-02-12,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand A,,,,,,,,,527.0,,,,2164.04,1602.99,,,2404.0,24.0,,
2017-02-16,2017-02-12,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,7.0,0.0,,
2017-02-16,2017-02-12,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Instagram,Remarketing,Brand A,,,,,,,,,45.0,,,,0.0,0.0,,,59.0,0.0,,
2017-02-16,2017-02-12,Brand A - CA - FR,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,0.0,106.0,,,28267.0,0.0,0.0,,9.0,,,,0.0,0.0,,,11.0,0.0,2631.0,4068.0
2017-02-16,2017-02-12,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,0.0,58.0,,,75497.0,0.0,0.0,,0.0,,,,0.0,0.0,,,13.0,0.0,0.0,0.0
2017-02-16,2017-02-12,Brand A - CA - FR,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,,,,,0.0,,,8.0,,,,0.0,0.0,,,114.0,0.0,,
2017-02-16,2017-02-12,Brand A - UK,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,74.0,77.26,112.8,567.0,77.26,112.8,32.0,10.0,17.0,78.34,32.0,1082.09,1579.85,1118.51,1633.02,56.0,11.0,,
2017-02-16,2017-02-12,Brand A - UK,Display,Display - Equity,UK,GBP,Exponential,Equity,Brand A,0.0,155.0,,,80165.0,0.0,0.0,,0.0,,,,0.0,0.0,,,8.0,0.0,10393.0,11869.0
2017-02-16,2017-02-12,Brand A - UK,Display,Display - Equity,UK,GBP,QuantCast,Equity,Brand A,0.0,81.0,,,109990.0,0.0,0.0,,7.0,,,,0.0,0.0,,,53.0,0.0,0.0,0.0
2017-02-16,2017-02-12,Brand A - UK,Display,Display - Remarketing,UK,GBP,Criteo,Remarketing,Brand A,,1478.0,,,174239.0,454.59,663.69,,44.0,,,,1847.92,2697.96,,,1439.0,34.0,,
2017-02-16,2017-02-12,Brand A - UK,Paid Search,Brand - Paid Search,UK,GBP,Bing,Brand,Brand A,,187.0,,,724.0,64.43,94.07,,82.0,,,,353.96,516.78,,,174.0,3.0,,
2017-02-16,2017-02-12,Brand A - UK,Social,Social - Equity,UK,GBP,Facebook,Equity,Brand A,,,,,,,,,1128.0,,,,65.0,94.9,,,1460.0,1.0,,
2017-02-16,2017-02-12,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,,,,,,,,118.0,,,,0.0,0.0,,,123.0,0.0,,
2017-02-16,2017-02-12,Brand A - UK,Social,Social - Remarketing,UK,GBP,Facebook,Remarketing,Brand A,,,,,,,,,305.0,,,,225.92,329.84,,,852.0,5.0,,
2017-02-16,2017-02-12,Brand A - UK,Social,Social - Remarketing,UK,GBP,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-02-16,2017-02-12,Brand A - UK,Social,Social - Remarketing,UK,GBP,Instagram,Remarketing,Brand A,,,,,,,,,32.0,,,,0.0,0.0,,,47.0,0.0,,
2017-02-16,2017-02-12,Brand A - US,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,,,,,,,,12.0,,,,0.0,0.0,,,23.0,0.0,,
2017-02-16,2017-02-12,Brand A - US,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,,,,,,,,10.0,,,,87.12,127.2,,,68.0,2.0,,
2017-02-16,2017-02-12,Brand A - US,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,3977.0,1264.98,1264.98,2626.0,1264.98,1264.98,346.0,634.0,202.0,359.43,362.0,12574.07,12574.07,14865.98,14865.98,3314.0,148.0,,
2017-02-16,2017-02-12,Brand A - US,Display,Display - Equity,US,USD,Exponential,Equity,Brand A,0.0,1019.0,,,622322.0,1049.08,1049.08,,2.0,,,,179.0,179.0,,,34.0,1.0,30899.0,36324.0
2017-02-16,2017-02-12,Brand A - US,Display,Display - Equity,US,USD,GQ,Equity,Brand A,,,,,,,0.0,,0.0,,,,0.0,0.0,,,3.0,0.0,,
2017-02-16,2017-02-12,Brand A - US,Display,Display - Equity,US,USD,QuantCast,Equity,Brand A,0.0,742.0,,,1002726.0,3910.62,3910.62,,2.0,,,,0.0,0.0,,,118.0,0.0,0.0,0.0
2017-02-16,2017-02-12,Brand A - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand A,,7138.0,,,772705.0,3803.28,3803.28,,129.0,,,,8215.98,8215.98,,,7021.0,118.0,,
2017-02-16,2017-02-12,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand A,,936.0,,,3865.0,190.12,190.12,,385.0,,,,1343.36,1343.36,,,739.0,14.0,,
2017-02-16,2017-02-12,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Yahoo,Brand,Brand A,,356.0,,,2422.0,56.59,56.59,,112.0,,,,249.94,249.94,,,233.0,3.0,,
2017-02-16,2017-02-12,Brand A - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand A,,,,,,,,,5176.0,,,,531.0,531.0,,,6179.0,7.0,,
2017-02-16,2017-02-12,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,,,,,,,,368.0,,,,0.0,0.0,,,439.0,0.0,,
2017-02-16,2017-02-12,Brand A - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand A,,,,,,,,,1634.0,,,,3358.34,3358.34,,,6091.0,47.0,,
2017-02-16,2017-02-12,Brand A - US,Social,Social - Remarketing,US,USD,Instagram,Remarketing,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,8.0,0.0,,
2017-02-16,2017-02-12,Brand A - US,Social,Social - Remarketing,US,USD,Instagram,Remarketing,Brand A,,,,,,,,,108.0,,,,136.98,136.98,,,145.0,1.0,,
2017-02-16,2017-02-12,Brand A Brand CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,6385.0,,,26130.0,1206.12,893.42,,2240.0,,,,5456.44,4041.81,,,6492.0,61.0,,
2017-02-16,2017-02-12,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,15486.0,,,78735.0,3760.25,3760.25,,6379.0,,,,12800.69,12800.69,,,16665.0,165.0,,
2017-02-16,2017-02-12,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,231.0,,,13895.0,359.23,266.1,,6.0,,,,160.0,118.52,,,318.0,1.0,,
2017-02-16,2017-02-12,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,519.0,,,73463.0,417.09,417.09,,269.0,,,,501.94,501.94,,,754.0,4.0,,
2017-02-16,2017-02-12,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,1389.0,,,124980.0,1361.09,1008.21,,631.0,,,,1481.21,1097.19,,,1354.0,14.0,,
2017-02-16,2017-02-12,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,5622.0,,,553294.0,3358.62,3358.62,,3105.0,,,,4437.1,4437.1,,,5918.0,73.0,,
2017-02-16,2017-02-12,Brand B - CA EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand B,0.0,0.0,,,1.0,0.0,0.0,,,,,,,0.0,,,,,0.0,0.0
2017-02-16,2017-02-12,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,4687.0,,,36775.0,511.41,378.82,,1285.0,,,,4771.16,3534.19,,,4338.0,75.0,,
2017-02-16,2017-02-12,Brand B CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand B,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,15.0,0.0,,
2017-02-16,2017-02-12,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,1927.0,,,24956.0,402.7,402.7,,783.0,,,,2009.23,2009.23,,,1831.0,43.0,,
2017-02-16,2017-02-12,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,,,,,,,,17.0,,,,0.0,0.0,,,24.0,0.0,,
2017-02-16,2017-02-12,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand B,,,,,,,,,14.0,,,,0.0,0.0,,,15.0,0.0,,
2017-02-16,2017-02-12,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,889.0,,,140730.0,346.67,256.79,,19.0,,,,855.95,634.04,,,825.0,16.0,,
2017-02-16,2017-02-12,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,221.0,,,603.0,11.28,8.36,,70.0,,,,392.88,291.02,,,155.0,5.0,,
2017-02-16,2017-02-12,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,,,,,,,,26.0,,,,0.0,0.0,,,41.0,0.0,,
2017-02-16,2017-02-12,Brand B - CA - US,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand B,,,,,,,,,18.0,,,,0.0,0.0,,,23.0,0.0,,
2017-02-16,2017-02-12,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,,,,,,,,16.0,,,,0.0,0.0,,,41.0,0.0,,
2017-02-16,2017-02-12,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,368.0,,,49181.0,160.95,160.95,,18.0,,,,485.7,485.7,,,416.0,11.0,,
